描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
上海德梅科 北汽株洲C40D,SRTX-2C8011,中小型,215.0,,4500.0,,DB6-100R1,,水平,125,下,,,,中空,铝,,,540.0,,160.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,75.0,246.0,95.0
上海锥墨-台州茂齐,SRTX-2C3718L,中小型,190.0,,4410.0,,ITS85,,水平,125,右,,,,折回,铝,,,516.0,,260.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,75.0,346.0,185.0
江西康杰-江铃E33.36,SRTX-2C4186L,中小型,215.0,,3600.0,,ITS85,,水平,125,三维,,,,联轴器型,SS400,,,586.0,,305.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,336.0,85.0,336.0,220.0
江西康杰-江铃E33.36,SRTX-2C4196L,中小型,155.0,,3900.0,,ITS85,,水平,125,右,,,,联轴器型,SS400,,,416.0,,285.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,55.0,316.0,230.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3578L,中小型,260.0,,3700.0,,DB6-100R1,,水平,125,下,,FANUC,,联轴器型,SS400,,,700.0,,285.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,466.0,165.0,470.0,120.0
长沙长泰-东风汽车项目,SRTX-2C3307L,中小型,145.0,,3500.0,,ITS85,,水平,125,上,,,,折回,铝,,,401.0,,165.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,65.0,246.0,100.0
长沙长泰-东风汽车项目,SRTX-2C3306L,大型,290.0,,4000.0,,ITS85,,竖直,125,下,,,,联轴器型,铝,,,870.0,,450.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,686.0,270.0,686.0,180.0
上海奥特博格-长安鱼嘴,SRTX-2C3988L,中小型,150.0,,4500.0,,ITS85,,水平,160,上,,,,中空,SS400,,,406.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,150.0,246.0,150.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3507L,中小型,155.0,,4980.0,,DB6-100R1,,水平,125,右,,,,联轴器型,铝,,,426.0,,120.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,246.0,60.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3508L,中小型,155.0,,4580.0,,DB6-100R1,,水平,125,右,,,,联轴器型,铝,,,426.0,,355.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,60.0,296.0,295.0
长沙长泰-东风汽车项目,SRTX-2C3347L,大型,220.0,,4000.0,,ITS85,,竖直,125,下,,,,折回,铝,,,670.0,,370.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,486.0,190.0,486.0,180.0
长沙长泰-东风汽车项目,SRTX-2C3348L,中小型,155.0,,3500.0,,ITS85,,水平,125,右,,,,折回,铝,,,420.0,,265.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,210.0
上海盟立-上海同舟 Tiguan NF,SRTX-2C3563L,中小型,185.0,,5300.0,,ITS85,,竖直,125,右,,,,中空,铝,,,500.0,,165.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,65.0,246.0,100.0
江西康杰-江铃E33.36,SRTX-2C4197L,大型,295.0,,4000.0,,ITS85,,竖直,160,下,,,,联轴器型,铝,,,900.0,,520.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,686.0,290.0,686.0,230.0
江西康杰-江铃E33.36,SRTX-2C4191L,中小型,165.0,,4000.0,,ITS85,,水平,125,下,,,,联轴器型,铝,,,446.0,,110.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,55.0
中航研究院-上汽无锡三期SK81,SRTX-2C3759L,大型,325.0,,3500.0,,DB6-100R1,,竖直,125,下,,,,中空,铝,,,1020.0,,570.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,425.0,786.0,350.0,786.0,220.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3506L,中小型,150.0,,4580.0,,DB6-100R1,,水平,125,右,,,,联轴器型,铝,,,426.0,,135.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,80.0,246.0,55.0
长沙长泰-东风汽车项目,SRTX-2C3305L,大型,335.0,,3500.0,,ITS85,,竖直,125,下,,,,折回,铝,,,1020.0,,450.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,836.0,270.0,836.0,180.0
上海盟立-上海同舟 Tiguan NF,SRTX-2C3566L,中小型,165.0,,5300.0,,ITS85,,水平,125,上,,,,中空,铝,,,446.0,,340.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,190.0,246.0,150.0
上海奥特博格-长安鱼嘴,SRTX-2C3988AL,中小型,150.0,,4500.0,,ITS85,,水平,160,上,,,,中空,SS400,,,406.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,150.0,246.0,150.0
广州明珞-重庆众泰M12项目,SRTX-2C4262L,大型,290.0,,4500.0,,ITS85,,竖直,160,右,,,,折回,铝,,,870.0,,530.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,686.0,200.0,686.0,330.0
上海翼锐-上海安莱德 TiguanNF,SRTX-2C3503L,中小型,145.0,,4580.0,,DB6-100R1,,竖直,125,右,,,,联轴器型,SS400,,,415.0,,230.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,80.0,246.0,150.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3521L,中小型,220.0,,4300.0,,DB6-100R1,,水平,125,下,,,,联轴器型,SS400,,,600.0,,125.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,65.0,246.0,60.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3509L,中小型,155.0,,4580.0,,DB6-100R1,,水平,125,上,,,,联轴器型,铝,,,415.0,,220.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,70.0,246.0,150.0
上海翼锐-上海安莱德 TiguanNF,SRTX-2C3504L,中小型,150.0,,4520.0,,DB6-100R1,,竖直,125,右,,,,联轴器型,SS400,,,406.0,,255.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,75.0,291.0,180.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3511L,中小型,155.0,,4580.0,,DB6-100R1,,水平,125,右,,,,联轴器型,铝,,,415.0,,210.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,80.0,246.0,130.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3513L,中小型,235.0,,4110.0,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,铝,,,700.0,,310.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,222.0,470.0,190.0,470.0,120.0
江西康杰-江铃E33.36,SRTX-2C4507L,中小型,135.0,,3600.0,,ITS85,,水平,125,上,,,,联轴器型,SS400,,,510.0,,290.0,,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,180.0,286.0,110.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3512L,中小型,235.0,,4030.0,,DB6-100R1,,水平,125,上,,,,联轴器型,铝,,,700.0,,310.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,225.0,470.0,170.0,470.0,140.0
昆山诺克-湖南同舟A+SUV项目,SRTX-2C4270L,中小型,165.0,,4000.0,,DB6-100R1,,水平,125,下,,,,折回,SS400,,,446.0,,195.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,80.0,246.0,115.0
上海翼锐-上海安莱德 TiguanNF,SRTX-2C3520L,中小型,185.0,,4000.0,,DB6-100R1,,竖直,125,右,,,,联轴器型,SS400,,,500.0,,290.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,110.0,246.0,180.0
上海翼锐-上海安莱德Tiguan NF项目,SRTX-2C3519L,中小型,260.0,,3700.0,,DB6-100R1,,水平,125,下,,,,联轴器型,SS400,,,700.0,,365.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,496.0,245.0,470.0,120.0
上海航发258项目,SRTX-2C3572L,中小型,160.0,,3920.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,441.0,,335.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,205.0,246.0,130.0
中航研究院-上汽无锡三期SK81,SRTX-2C3761L,大型,355.0,,3500.0,,DB6-100R1,,竖直,125,下,,,,中空,铝,,,1120.0,,350.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,425.0,886.0,230.0,836.0,120.0
江西康杰-江铃E33.36,SRTX-2C4190L,中小型,170.0,,4000.0,,ITS85,,水平,125,下,,,,联轴器型,铝,,,466.0,,110.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,55.0
江西康杰-江铃E33.36,SRTX-2C4198L,中小型,170.0,,3900.0,,ITS85,,水平,125,右,,,,联轴器型,SS400,,,470.0,,160.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,70.0,246.0,90.0
上海奥特博格-长安鱼嘴S201项目,SRTX-2C3871L,大型,165.0,,4000.0,,ITS85,,竖直,160,上,,,,中空,铝,,,500.0,,382.5,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,366.0,120.0,431.0,262.5
广州明珞-重庆众泰12项目,SRTX-2C4265L,大型,325.0,,4500.0,,ITS85,,竖直,160,上,,,,折回,铝,,,990.0,,540.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,776.0,150.0,786.0,390.0
Tata Asal X451,SRTX-2C7675L,中小型,221.0,,5000.0,,DB6-100R1,,水平,125,下,,,,联轴器型,铝,,,500.0,,265.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,70.0,296.0,195.0
广州德恒-东南汽车DX3（二期）,SRTX-2C4319L,中小型,180.0,,3900.0,,ITS85,,竖直,125,右,,,,折回,SS400,,,486.0,,410.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?60）,200.0,246.0,55.0,386.0,355.0
江西康杰-江铃E33.36,SRTX-2C4194L,大型,350.0,,3500.0,,ITS85,,竖直,200,右,,,,联轴器型,铝,,,1076.0,,970.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,936.0,650.0,836.0,320.0
福建俊鹏,SRTX-2C3810AL,大型,185.0,,4500.0,,ITS85,,竖直,125,右,,,,联轴器型,铝,,,610.0,,240.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,466.0,120.0,466.0,120.0
上海锥墨-台州茂齐,SRTX-2C3719L,中小型,175.0,,4410.0,,ITS85,,水平,125,右,,,,折回,铝,,,476.0,,305.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,75.0,346.0,230.0
江西康杰-江铃E33.36,SRTX-2C4409L,大型,330.0,,4000.0,,ITS85,,竖直,160,后,,,,联轴器型,铝,,,1016.0,,680.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?45）,400.0,886.0,400.0,786.0,280.0
江西康杰-江铃E33.36,SRTX-2C4199L,中小型,185.0,,3900.0,,ITS85,,水平,125,后,,,,联轴器型,SS400,,,496.0,,310.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,130.0,246.0,180.0
Tata Asal X451,SRTX-2C7794L,大型,241.0,,5880.0,,DB6-100R1,,竖直,125,下,,,,联轴器型,铝,,,765.0,,340.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,656.0,130.0,646.0,210.0
上海奥特博格-长安鱼嘴S201项目,SRTX-2C3873L,大型,320.0,,4000.0,,ITS85,,竖直,160,后,,,,中空,SS400,,,971.0,,380.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,786.0,170.0,883.0,210.0
福建俊鹏,SRTX-2C4607L,大型,180.0,,4500.0,,ITS85,,竖直,125,后,,,,联轴器型,铝,,,550.0,,270.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,406.0,120.0,406.0,150.0
上海燊星-上海新程E2SB项目,SRTX-2C4418L,中小型,165.0,,4410.0,,ITS85,,竖直,125,右,,,,中空,铝,,,460.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,90.0,296.0,210.0
KUKA柔性-吉利张家口CS11项目,SRTX-C4440,中小型,180.0,,3000.0,,DB6-100R1,,水平,160,上,,,,中空,铝,,,500.0,,225.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,300.0,100.0,300.0,125.0
KUKA柔性-吉利张家口CS11项目,SRTX-C4433L,中小型,140.0,,3000.0,,DB6-100R1,,水平,160,上,,,,中空,铝,,,390.0,,330.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,286.0,190.0,286.0,140.0
上海奥特博格-上海交运9B项目,SRTX-2C4908L,中小型,165.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,456.0,,315.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,95.0,356.0,220.0
上海奥特博格-上海交运9B项目,SRTX-2C4906L,中小型,170.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,456.0,,350.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,130.0,356.0,220.0
上海奥特博格-上海交运9B项目,SRTX-2C4906AL,中小型,200.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,556.0,,355.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,346.0,130.0,471.0,225.0
上海奥特博格-上海交运9B项目,SRTX-2C4909L,中小型,150.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,416.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,80.0,356.0,180.0
上海奥特博格-上海交运9B项目,SRTX-2C4907L,中小型,200.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,556.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,346.0,80.0,456.0,220.0
上海奥特博格-上海交运9B项目,SRTX-2C4907BL,中小型,180.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,506.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,236.0,80.0,346.0,220.0
江西康杰-江铃E33.36,SRTX-2C4189L,中小型,200.0,,3900.0,,ITS85,,水平,200,上,,,,联轴器型,铝,,,546.0,,410.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,316.0,235.0,316.0,175.0
上海兰盈-宁波安莱德,SRTX-2C7914L,中小型,205.0,,4000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,550.0,,540.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,366.0,165.0,446.0,375.0
上海兰盈-宁波安莱德,SRTX-2C7918L,中小型,245.0,,4000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,660.0,,365.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,385.0,150.0,420.0,215.0
上海兰盈-宁波安莱德,SRTX-2C7919L,中小型,245.0,,4000.0,,DB6-100R1,,竖直,125,右,,FANUC,,折回,铝,,,660.0,,300.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,385.0,150.0,385.0,150.0
安徽瑞祥-东南汽车,SRTX-2C7782L,中小型,224.0,,3500.0,,ITS85,,竖直,160,下,,,,折回,铝,,,600.0,,547.5,,,,,,,,握杆（铝）,,握杆（铝）,200.0,350.0,40.0,600.0,507.5
上海缆盈-仪征安莱德,SRTX-2C7963L,中小型,180.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,495.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,271.0,80.0,306.0,180.0
上海缆盈-仪征安莱德,SRTX-2C7963AL,中小型,180.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,485.0,,240.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,271.0,80.0,296.0,160.0
上海缆盈-仪征安莱德,SRTX-2C7964L,中小型,185.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,515.0,,240.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,120.0,246.0,120.0
上海缆盈-仪征安莱德,SRTX-2C7966L,中小型,165.0,,4200.0,,DB6-100R1,,竖直,125,下,,,,折回,铝,,,450.0,,225.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,100.0,246.0,125.0
上海兰盈-仪征安莱德,SRTX-2C7967L,中小型,147.0,,3000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,400.0,,170.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,70.0,246.0,100.0
上海兰盈-仪征安莱德,SRTX-2C7968L,中小型,180.0,,3500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,500.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,296.0,90.0,340.0,210.0
上海兰盈-仪征安莱德,SRTX-2C7969L,中小型,205.0,,3500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,546.0,,280.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,130.0,246.0,150.0
福州吉特姆-福州宏玮,SRTX-2C3788AL,中小型,155.0,,4500.0,,ITS85,,竖直,125,右,,,,折回,铝,,,411.0,,215.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,160.0
大连日产主线-东风日产系,SRTX-2C4675L,大型,200.0,,4000.0,,ITS85,,竖直,125,右,,,,折回,SS400,,,616.0,,460.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,466.0,140.0,466.0,320.0
上海鑫燕隆上汽AS22导入IP31项目,SRTX-2C4777L,大型,280.0,,3200.0,,ITS85,,竖直,160,后,,,,折回,SS400,,,850.0,,540.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?60）,400.0,616.0,120.0,711.0,420.0
O/IND Caparo-Y1K,SRTX-2C7746L,中小型,165.0,,5880.0,,DB6-100R1,,水平,160,右,,,,联轴器型,铝,,,450.0,,230.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,160.0
O/IND Caparo-Y1K,SRTX-2C7748L,中小型,145.0,,4500.0,,DB6-100R1,,水平,160,右,,,,联轴器型,铝,,,390.0,,190.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,45.0,246.0,145.0
O/IND Caparo-Y1K,SRTX-2C7754L,中小型,165.0,,4410.0,,DB6-100R1,,水平,160,右,,,,联轴器型,铝,,,450.0,,180.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,246.0,120.0
O/IND Caparo-Y1K,SRTX-2C7755L,中小型,135.0,,4410.0,,DB6-100R1,,水平,160,右,,,,联轴器型,铝,,,370.0,,195.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,50.0,246.0,145.0
江苏银河电子,SRTX-2C4607AL,大型,185.0,,3000.0,,ITS85,,竖直,125,右,,,,联轴器型,铝,,,550.0,,315.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,406.0,120.0,480.0,195.0
上海君屹-沈阳海斯坦普,SRTX-2C4656L,中小型,135.0,,5880.0,,DB6-100R1,,水平,160,下,,,,折回,SS400,,,380.0,,125.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,65.0,246.0,60.0
上海祈德-上海同舟KEB23项目,SRTX-2C4865L,中小型,135.0,,4000.0,,DB6-100R1,,水平,125,右,,,,折回,铝,,,365.0,,130.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,246.0,70.0
宁波新众 YETI  NF项目,SRTX-2C4879L,中小型,175.0,,4500.0,,DB6-100R1,,竖直,125,右,,,,联轴器型,铝,,,496.0,,305.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,110.0,296.0,195.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5111AL,中小型,150.0,,3000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,400.0,,170.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,70.0,246.0,100.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5111L,中小型,165.0,,4200.0,,DB6-100R1,,竖直,125,下,,,,联轴器型,铝,,,450.0,,225.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,100.0,246.0,125.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5110AL,中小型,170.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,联轴器型,铝,,,485.0,,240.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,271.0,80.0,296.0,160.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5131L,中小型,185.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,515.0,,240.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,120.0,246.0,120.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5112L,中小型,180.0,,3500.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,500.0,,300.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,296.0,90.0,340.0,210.0
上海南易-宁波安莱德 YETI NF,SRTX-2C5110L,中小型,180.0,,5000.0,,DB6-100R1,,竖直,125,右,,,,折回,铝,,,495.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,271.0,80.0,306.0,180.0
上海君屹-海斯坦普天津工厂,SRTX-2C5034L,中小型,145.0,,5880.0,,DB6-100R1,,竖直,160,右,,,,折回,铝,,,400.0,,185.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,65.0,246.0,120.0
上海君屹-海斯坦普天津工厂,SRTX-2C5035L,中小型,145.0,,5880.0,,DB6-100R1,,竖直,160,右,,,,折回,铝,,,400.0,,185.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,65.0,246.0,120.0
上海君屹-海斯坦普天津工厂,SRTX-2C5032L,中小型,160.0,,5880.0,,DB6-100R1,,竖直,160,右,,,,中空,铝,,,441.0,,105.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,246.0,45.0
上海君屹-海斯坦普天津工厂,SRTX-2C5033L,中小型,165.0,,5500.0,,DB6-100R1,,竖直,160,右,,,,折回,铝,,,456.0,,135.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,246.0,80.0
上海奥特博格-海斯坦普天津工厂,SRTX-2C5159AL,大型,205.0,,5880.0,,DB6-100R1,,竖直,160,下,,,,折回,铝,,,660.0,,400.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,466.0,120.0,476.0,280.0
上海君屹-武汉海斯坦普,SRTX-2C5441L,中小型,165.0,,5000.0,,DB6-100R1,,水平,125,下,,,,折回,SS400,,,450.0,,195.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,80.0,341.0,115.0
昆山诺克-上海同舟,SRTX-2C5411L,大型,200.0,,4500.0,,DB6-100R1,,竖直,125,下,,,,联轴器型,铝,,,700.0,,340.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,566.0,170.0,566.0,170.0
安徽巨一-吉利临海,SRTX-2C5339,中小型,160.0,,4500.0,,DB6-100R1,,竖直,160,右,,,,中空,铝,,,446.0,,190.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,246.0,130.0
安徽巨一-吉利临海,SRTX-2C5352,中小型,155.0,,4500.0,,DB6-100R1,,竖直,160,右,,,,中空,铝,,,426.0,,335.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,95.0,326.0,240.0
南京星乔威泰克,SRTX-2C5581L,中小型,190.0,,5000.0,,ITS85,,竖直,125,右,,,,联轴器型,SS400,,,520.0,,180.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,70.0,320.0,110.0
安徽巨一-吉利临海,SRTX-2C5486L,大型,225.0,,4500.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,,730.0,,435.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,586.0,160.0,586.0,275.0
南京星乔威泰克,SRTX-2C5582L,中小型,155.0,,4500.0,,ITS85,,竖直,125,右,,,,联轴器型,SS400,,,416.0,,245.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?60）,200.0,246.0,60.0,246.0,185.0
南京星乔威泰克,SRTX-2C5580L,中小型,195.0,,5000.0,,ITS85,,竖直,125,右,,,,联轴器型,SS400,,,532.0,,380.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,276.0,130.0,346.0,250.0
安徽巨一-吉利临海,SRTX-2C5386L,大型,245.0,,4500.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,,830.0,,430.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,686.0,180.0,686.0,250.0
安徽巨一-吉利临海,SRTX-2C5396L,大型,260.0,,4500.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,,836.0,,500.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,636.0,270.0,686.0,230.0
安徽巨一-吉利临海,SRTX-2C5318L,大型,220.0,,5500.0,,DB6-100R1,,竖直,160,右,,,,中空,铝,,,716.0,,610.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?45）,425.0,566.0,440.0,516.0,170.0
安徽巨一-吉利临海,SRTX-2C5388L,大型,200.0,,4500.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,,650.0,,470.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,466.0,190.0,566.0,280.0
安徽巨一-吉利临海,SRTX-2C5340L,大型,270.0,,4500.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,,856.0,,370.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,425.0,686.0,180.0,686.0,190.0
安徽巨一-吉利临海,SRTX-2C5319,中小型,170.0,,4500.0,,DB6-100R1,,水平,160,上,,,,中空,铝,,,460.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,65.0,246.0,195.0
安徽巨一-吉利临海,SRTX-2C5317,中小型,190.0,,5200.0,,DB6-100R1,,水平,160,下,,,,中空,SS400,,,515.0,,360.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,366.0,140.0,466.0,220.0
